"fpr","tpr","fpr2","fpr_ci","tpr2","tpr_ci","u","l"
0.603891947253873,0.875176033798489,0.603365999144846,0.0348029900986867,0.873276722728247,0.0235933181188161,0.91204741840455,0.82988233101779
0.607476635514019,0.877736525412879,0.606932540088846,0.0347481188804905,0.875824251973961,0.0233866315840067,0.913410325566145,0.831547053345901
0.611317372935604,0.879400844962233,0.610753833957417,0.0346871614459663,0.877480145983675,0.0232505385051736,0.915789518499197,0.833526659704085
0.615030085776469,0.881449238253745,0.614447751363702,0.0346260943150435,0.879518169380247,0.0230811080275603,0.917102058309075,0.835398279510937
0.618102675713737,0.882985533222379,0.617504786458559,0.0345739558387755,0.881046686927675,0.0229526101900907,0.917786132956232,0.836763060386355
0.621303290231724,0.884265779029574,0.620689198015702,0.034518096334208,0.882320451550532,0.0228445790374047,0.91852462716853,0.838727574415584
0.625784150556907,0.88516195109461,0.625147374195701,0.0344372237853512,0.883212086786532,0.0227684365108335,0.919560352419427,0.841303672338219
0.630393035462809,0.887594418128281,0.629732926837987,0.0343507706997665,0.88563223956996,0.0225595647058149,0.922073441851935,0.844276583072528
0.633849699142235,0.889642811419793,0.633172091319701,0.034283739888985,0.887670262966531,0.0223811280771798,0.923820242705701,0.846369403430416
0.638202534886698,0.891819229292024,0.637502891037414,0.0341966404727723,0.889835662825388,0.0221889234375613,0.9260194965742,0.8492139999539
0.641787223146844,0.893355524260658,0.641069431981414,0.0341226446748873,0.891364180372817,0.0220515895819708,0.927027970970513,0.851958232763251
0.644731788503393,0.895659966713609,0.643999090613985,0.0340603206360078,0.893656956693959,0.0218429495040007,0.92808957046168,0.853542468226247
0.649212648828575,0.897452310843682,0.648457266793985,0.0339627931618787,0.895440227165959,0.0216784327155237,0.930820973493742,0.856062405271444
0.652797337088721,0.898348482908718,0.652023807737984,0.0338824201364224,0.896331862401959,0.0215954233668892,0.932465783534707,0.858063783712046
0.657150172833184,0.899500704135194,0.656354607455698,0.0337819916419234,0.89747825056253,0.0214879492667603,0.933705948169917,0.859729531889778
0.660094738189732,0.900268851619511,0.659284266088269,0.0337122799248367,0.898242509336245,0.021415826762817,0.934800776324719,0.860377249917917
0.66329535270772,0.902445269491742,0.662468677645412,0.0336348698136546,0.900407909195101,0.02120938695347,0.935863760454874,0.862128946690477
0.667520163871463,0.904877736525413,0.66667210090084,0.0335300586725869,0.90282806197853,0.0209749099208912,0.937734381551538,0.864773999053291
0.67084880297017,0.907054154397644,0.669983888920268,0.0334453556987063,0.904993461837387,0.0207616535429105,0.93901992089542,0.866693607356723
0.674945589553194,0.908334400204839,0.67405993571341,0.0333385125819982,0.906267226460244,0.0206346390268607,0.939890751415044,0.868772589588506
0.67865830239406,0.909870695173473,0.677753853119696,0.0332391926515621,0.907795744007672,0.0204806498226902,0.940851111158695,0.871547443211102
0.681730892331328,0.912175137626424,0.680810888214553,0.0331551882830127,0.910088520328815,0.0202463693418829,0.942008226383731,0.873043019692582
0.684675457687876,0.914223530917936,0.683740546847124,0.0330731347541175,0.912126543725386,0.0200346995908347,0.942849633001824,0.874130969265797
0.688644219690181,0.915247727563692,0.687689217177981,0.0329601213237956,0.913145555423672,0.01992762392289,0.943714453430731,0.875264908732177
0.692356932531046,0.916912047113046,0.691383134584266,0.0328518609532344,0.914801449433386,0.0197518175088629,0.944585745332788,0.87635484615404
0.696069645371911,0.91832031750096,0.695077051990551,0.0327411221697739,0.916202590518528,0.0196012707623267,0.946300638160185,0.878414910545982
0.69901421072846,0.919856612469594,0.698006710623122,0.0326515158880382,0.917731108065957,0.0194351218639513,0.94698483043213,0.880431181868613
